,Timestamp_rome,Open,High,Low,Close,Volume,Trades,fast_period,slow_period,macd,signal,hist,atr,Trade_Direction,stop_loss,recent_high_fast,recent_low_fast,recent_high_med,recent_low_med,recent_high_slow,recent_low_slow,from_high_fast,from_low_fast,from_high_med,from_low_med,from_high_slow,from_low_slow,sar,Rsi_9,Rsi_14,volatility_15min,high_volatility_15min,volatility_1h,high_volatility,trend_strenght_4h,strong_trend,price_change_4h,range_bound,ema_50,ema_200,ema_50_slope,ema_200_slope,ratio_ema_50,ratio_ema_200,above_ema_50,above_ema_200,distance_from_ema_50,distance_from_ema_200
280411,2025-08-09 06:40:00+02:00,116625.14,116625.14,116409.83,116416.0,28.90705,0.0,116507.08731830887,116447.97272201128,59.114596297586104,66.17887968665056,-7.064283389064457,76.38687286287161,-1,116606.96718215718,116675.99,116388.0,116675.99,116299.13,116980.0,116299.13,-0.002228307640672303,0.0002405746296869093,-0.002228307640672303,0.0010049086351720372,-0.0048213369806804586,0.0010049086351720372,116350.50316926697,44.88281249625267,46.09272208257352,0.0014785595385085552,1,0.0007952181633334741,0,0.0018941685107795037,0,0.0032371838922484932,1,116507.54981164516,116586.43304171483,-5.449660433643062,-1.5216649096687014,0.9992142156298611,0.9985381400110779,0,0,0.0007864023127848713,0.0014640001521683474
280423,2025-08-09 07:40:00+02:00,116873.95,116894.75,116832.0,116894.75,38.72396,0.0,116913.36528652889,116761.76194980601,151.60333672288107,161.54011281411073,-9.93677609122966,112.5056599401206,-1,117176.0141498503,116980.0,116501.88,116980.0,116339.45,116980.0,116299.13,-0.0007287570524876047,0.0033722202594498505,-0.0007287570524876047,0.004773101471598868,-0.0007287570524876047,0.00512144845795489,116568.12608226947,66.2528953054609,64.56206965396532,0.00045287599367809385,0,0.0008759687262929136,0,0.0021841565658569095,0,0.005824641397496426,1,116592.69279401824,116600.4389335401,-3.3154173034631333,-1.3680164863064366,1.0025907044321842,1.0025240991299154,1,1,0.002584010025957232,0.0025177440942377094
280468,2025-08-09 11:25:00+02:00,117317.97,117317.97,117224.9,117286.34,27.89212,0.0,117320.06314033172,117201.91751067612,118.1456296555989,129.03752252811145,-10.891892872512557,106.69647220104424,-1,117553.0811805026,117436.92,116940.79,117436.92,116752.05,117436.92,116299.13,-0.001282220276212981,0.002954914192045418,-0.001282220276212981,0.004576279388670208,-0.001282220276212981,0.008488541573784703,116898.28563980799,64.8213828430088,64.68566264962978,0.0004883462613615816,0,0.001093140920699347,0,0.002732915048969442,0,0.007708911370241362,1,116876.1461030891,116693.60865947837,5.002537691800963,1.6251493444142793,1.0035096459849822,1.0050793813588477,1,1,0.003497371449317144,0.005053711630200298
280480,2025-08-09 12:25:00+02:00,117791.14,117864.39,117700.0,117776.43,53.79012,1.0,117789.0187542372,117667.80046311767,121.21829111952684,121.23966318554449,-0.02137206601764774,121.90966149462386,-1,118081.20415373656,117944.05,117419.99,117944.05,116793.34,117944.05,116299.13,-0.0014211823317921497,0.0030355989640263787,-0.0014211823317921497,0.008417346400060111,-0.0014211823317921497,0.012702588574824147,117479.30633863431,80.02759355723065,76.07965885201658,0.0001950355811590642,0,0.0005552654124203719,0,0.009948612654873346,1,0.01198270316055597,0,117138.55861040845,116789.88712376582,9.889075846309593,3.4067956789875375,1.0054454433890812,1.0084471601140321,1,1,0.00541595113378409,0.008376403294225987
280519,2025-08-09 15:40:00+02:00,116969.49,117014.5,116955.16,117002.09,21.00273,0.0,116951.28091026418,116986.03547427336,-34.75456400918483,-38.34799052237953,3.5934265131947,85.3307872296784,1,116788.7630319258,117065.15,116878.68,117238.04,116878.68,117944.05,116532.77,-0.0005386744048079012,0.0010558811923612032,-0.0020125720286691684,0.0010558811923612032,-0.007986498683062065,0.004027365006426882,117090.47669575259,45.89889060359857,44.43988523513591,0.0009060588236034814,0,0.000651233875209244,0,0.002257926727301518,0,0.009105563840782758,0,117124.26944640423,116913.1135007047,3.155294900825931,4.1390885008941325,0.9989568392018006,1.0007610480692122,0,1,0.0010442501189870394,0.0007604693155079427
280528,2025-08-09 16:25:00+02:00,116923.89,116936.71,116923.88,116936.71,17.71576,0.0,116909.19200591164,116911.2579954845,-2.065989572860417,-2.4780451231854634,0.4120555503250465,81.61125577231185,1,116732.68186056922,117032.44,116748.2,117154.15,116748.2,117944.05,116532.77,-0.0008179783314779725,0.0016146715752363575,-0.0018560161974628111,0.0016146715752363575,-0.008540829316951526,0.0034663211043554727,116758.17128000001,45.45556892181739,44.22705326900915,0.0004595528275640599,0,0.0005732675447597897,0,0.007129779702101602,1,0.008793047110697708,0,117068.94917154784,116915.7083387819,-2.489083807543403,2.4473748651602976,0.9988704163445249,1.0001796307914181,0,1,0.001130861057642461,0.00017959852999204583
280539,2025-08-09 17:20:00+02:00,117063.86,117073.53,116700.01,116850.61,72.72311,1.0,116946.24767444578,116902.75468585728,43.492988588506705,52.50122941485108,-9.008240826344377,96.28710514831258,-1,117091.32776287079,117132.75,116700.01,117132.75,116700.01,117944.05,116650.74,-0.002408720020660314,0.0012904883212949668,-0.002408720020660314,0.0012904883212949668,-0.009270836468647653,0.0017134053328765452,117132.75,40.04283049219683,41.964332200231524,0.00129720813791152,1,0.000669873629028026,0,0.0033383087971886605,0,0.004963517092465373,1,117019.64477168731,116916.812777058,-5.08244468830562,1.1535017043169806,0.9985555008988696,0.9994337617021408,0,0,0.001446588697203271,0.0005665591053226213
280617,2025-08-09 23:50:00+02:00,116521.78,116593.34,116521.78,116593.33,14.705,1.0,116516.73463026062,116568.72700724496,-51.992376984344446,-67.47193760956593,15.479560625221481,86.0399086361039,1,116378.23022840974,116648.16,116359.89,117021.16,116359.89,117132.75,116359.89,-0.00047004599129554846,0.002006189589900801,-0.0036560054608927284,0.002006189589900801,-0.004605202217142501,0.002006189589900801,116762.60539337723,50.21156783789904,48.84775482151597,0.0004401861137451926,0,0.0007147039143107907,0,0.0005444172840615158,0,0.005671593735250585,1,116648.6537322868,116778.84809936915,-3.183894554746337,-1.9026478439898908,0.9995257233537066,0.9984113724155654,0,0,0.000474501691364279,0.0015911553376951023
280686,2025-08-10 05:35:00+02:00,118362.0,118480.0,118335.41,118368.64,127.44552,1.0,118350.78644054176,117937.80490991133,412.9815306304372,437.84860490625124,-24.867074275814048,168.23937582843286,-1,118789.23843957108,118500.0,117449.98,118500.0,116555.21,118500.0,116359.89,-0.0011085232067510598,0.007821712698461112,-0.0011085232067510598,0.015558549463383,-0.0011085232067510598,0.017263251108264197,117911.2,97.84198450557933,94.80644519447019,0.0007151922697404138,0,0.0011275743081576332,0,0.016039828326180228,1,0.017228972133159555,0,117100.50314219903,116830.05682251374,6.590079309118667,0.7299251984283703,1.0108294740310468,1.0131694122157593,1,1,0.010713452970321967,0.012998233125651017
280741,2025-08-10 10:10:00+02:00,117754.15,118027.67,117754.15,118002.2,45.67767,1.0,117782.34640946992,117849.79659408263,-67.45018461270956,-97.17567687693617,29.725492264226602,163.27938967620662,1,117594.00152580948,118027.67,117466.34,118238.87,117466.34,118741.77,116460.63,-0.00021579685509339603,0.0045618174534083605,-0.002001626030424667,0.0045618174534083605,-0.006228389554914054,0.013236833769489247,117466.34,55.56022032753659,52.257057584849306,0.0019217741918862753,1,0.001297962013295467,0,0.005999439663690431,0,0.010699122558731991,0,117917.69401615682,117374.45076168333,8.371122228846373,8.819391141629993,1.0007166522763886,1.0053482613485558,1,1,0.0007161390537055842,0.005319809616402645
280821,2025-08-10 16:50:00+02:00,118670.23,118758.0,118670.22,118726.77,46.70978,0.0,118731.02062135875,118710.02133187179,20.9992894869647,24.837529357449327,-3.838239870484628,132.66944085641597,-1,119058.44360214105,118850.0,118571.97,118850.0,118308.02,118850.0,117466.34,-0.0010368531762725783,0.0013055362072503553,-0.0010368531762725783,0.003539489546017252,-0.0010368531762725783,0.010730137671779062,118420.14237906468,56.02129308474585,55.79514537779113,0.0007837693041720175,0,0.0010860722981278898,0,0.005886285075233921,0,0.007664657263058702,1,118495.98924513425,117946.24470385913,8.887786286730268,7.4401661952152685,1.0019475828366506,1.0066176358399592,1,1,0.0019437971307208841,0.00657413063743644
280826,2025-08-10 17:15:00+02:00,118883.33,118947.84,118644.34,118741.76,60.66319,0.0,118862.48469495804,118822.30522325965,40.179471698385896,55.4475967503438,-15.268125051957902,160.14592631400203,-1,119142.124815785,119113.94,118594.34,119113.94,118308.02,119113.94,117466.34,-0.00312457131381942,0.0012430610094882964,-0.00312457131381942,0.003666192706124155,-0.00312457131381942,0.010857748696349936,118588.3485694111,50.31163277927752,52.43726810370536,0.0022104171132297764,1,0.0012216184675327767,0,0.006048486683696064,0,0.00914657151788892,0,118561.5087801659,117990.68587329374,9.41843498648727,7.6543542384593,1.001520318201823,1.0063655374248168,1,1,0.0015180103430680089,0.006325273658620648
280931,2025-08-11 02:00:00+02:00,119294.27,119310.82,119206.94,119208.14,64.03186,0.0,119290.77217422464,119241.49361951528,49.27855470935174,56.406598644338786,-7.128043934987048,118.21058913622633,-1,119503.66647284056,119311.11,119013.67,119311.11,118827.44,119311.11,118074.99,-0.0008630378176852194,0.001634013975033298,-0.0008630378176852194,0.003203805450996816,-0.0008630378176852194,0.00959686721125273,118912.52522073024,59.58841423205731,60.90855171116153,0.00047460072763952854,0,0.0008564142668460627,0,0.004819432285442238,0,0.010369426114693136,0,118852.12070910996,118455.12863014307,5.158010212751482,3.7723141728157326,1.002995481180865,1.0063569334529034,1,1,0.0029865350712630473,0.006316778114790928
280961,2025-08-11 04:30:00+02:00,121488.84,121620.0,121357.1,121609.53,201.2915,0.0,121506.52065136972,120911.99081031671,594.5298410530086,610.2652026322448,-15.735361579236269,289.9662626919508,-1,122334.44565672988,121743.55,119937.59,121743.55,118972.59,121743.55,118074.99,-0.0011008386070556022,0.013940083338342903,-0.0011008386070556022,0.02216426489496448,-0.0011008386070556022,0.029934705054812993,120353.23640149002,83.76353114625034,82.01572409375788,0.002361820993910573,1,0.002212656657436266,1,0.02232942202478161,1,0.023702007564703188,0,119690.39748204178,118818.27535049606,17.75473368535769,8.674595099627986,1.0160341393990788,1.02349179569616,1,1,0.01578110299380501,0.022952597954321034
281002,2025-08-11 07:55:00+02:00,122043.97,122129.09,121985.62,122059.34,99.0674,0.0,122018.46703205997,122174.0906823118,-155.62365025182953,-160.68344330583935,5.059793054009816,173.3637879297482,1,121625.93053017562,122129.09,121823.24,122335.16,121623.14,122335.16,118163.23,-0.0005711170041470054,0.001938053855733859,-0.0022546257347438544,0.0035864885580161564,-0.0022546257347438544,0.03297227064629158,122250.02963496112,57.1063149175091,58.110352518114574,0.0010628708515694081,0,0.001095293093565267,0,0.017262892955962172,1,0.019642659054194517,0,121469.63298954538,119843.17036774871,47.5916684568554,25.32270104163858,1.0048547690146177,1.0184922480392564,1,1,0.004831314100621998,0.018156493655063898
281028,2025-08-11 10:05:00+02:00,121336.01,121489.99,121207.34,121485.54,195.85771,0.0,121498.31385878904,121762.76209590585,-264.4482371168124,-266.1178711753847,1.669634058572342,170.88509747043508,1,121058.3272563239,121958.0,121207.34,122332.98,121207.34,122335.16,118972.59,-0.003873956608012647,0.0022952405357629093,-0.006927322460386417,0.0022952405357629093,-0.006945018913614123,0.021122092071795672,121806.7794310484,33.170354529617114,36.47503374681323,0.0014696428798799293,1,0.0009600721385414595,0,0.0018005881121415657,0,0.009283573995720043,0,121744.67423374973,120324.26154983598,21.831363616467094,21.459090497579037,0.9978714942942621,1.0096512410315772,0,1,0.002133045906119638,0.009558984963675616
281062,2025-08-11 12:55:00+02:00,121036.01,121231.94,120954.13,121184.84,171.65318,0.0,121098.42196609211,121125.2577083063,-26.835742214185302,-27.83423421607693,0.998492001891627,144.4878467424922,1,120823.62038314376,121403.51,120954.13,121494.34,120954.13,122335.16,120954.13,-0.001801183507791482,0.0019074172994340238,-0.002547443773923954,0.0019074172994340238,-0.009403020358170186,0.0019074172994340238,121388.92334,44.73760131675657,42.36666708476156,0.000976823932528427,0,0.0008108743289094112,0,0.00912333812180699,1,0.011213201255206471,0,121445.26820776677,120633.12348158548,-6.535000673639817,11.003282819092602,0.9978555919748043,1.0045735076941678,0,1,0.002149016393195502,0.004552685949946482
281071,2025-08-11 13:40:00+02:00,120656.33,120837.73,120598.95,120681.93,186.84667,0.0,120630.99643544201,120733.54487362353,-102.54843818151858,-114.7216099190879,12.17317173756932,184.41010943073505,1,120220.90472642315,121046.0,120342.4,121455.02,120342.4,122335.16,120342.4,-0.0030076995522363976,0.0028213663679634016,-0.006365237105885052,0.0028213663679634016,-0.013513939900842983,0.0028213663679634016,120846.07586945503,35.74836046596049,35.45240720880507,0.0009684174761872838,0,0.0011217115620692879,0,0.009186227153479054,1,0.012268613867875712,0,121238.02219946071,120644.86274464053,-10.397641713266728,8.398109813991514,0.9954132194721402,1.0003072427164836,0,1,0.004607916027368138,0.0003071483473910565
281078,2025-08-11 14:15:00+02:00,120193.7,120264.44,120006.0,120264.43,156.30113,0.0,120260.63543024304,120374.38177666321,-113.7463464201719,-118.24244561995408,4.496099199782179,215.85755386839534,1,119724.786115329,120705.59,120006.0,121283.29,120006.0,122335.16,120006.0,-0.003654843160122108,0.002153475659550298,-0.008400662613951193,0.002153475659550298,-0.01692669548149535,0.002153475659550298,120545.272,30.818041839419553,31.54714075049342,0.0010148903527660619,0,0.0011145362747240143,0,0.01114066141613168,1,0.015108374105294475,0,121027.47786480388,120627.0387293743,-13.951998500337636,6.1534760199960115,0.9936952510432692,0.996993968075534,0,0,0.0063447510190992,0.0030150953974862225
281086,2025-08-11 14:55:00+02:00,119637.21,119674.92,119536.75,119643.7,114.58756,0.0,119621.096032586,119801.35995445064,-180.26392186463636,-182.39884271813034,2.1349208534939805,234.1881246278617,1,119058.22968843034,120300.32,119536.75,120955.01,119536.75,122335.16,119536.75,-0.00545817334484239,0.0008947039299629368,-0.01084130372111083,0.0008947039299629368,-0.022000706910425476,0.0008947039299629368,120008.2236,21.509390475990358,24.06980171850394,0.0002049835878692954,0,0.0013111605745137213,1,0.016727848070577145,1,0.01812072010477776,0,120701.63417869284,120567.5545394036,-19.58375307550327,3.0428841115651584,0.9912351296161689,0.9923374531155339,0,0,0.00884237263385236,0.007721714886814806
281175,2025-08-11 22:20:00+02:00,118620.1,118826.78,118620.1,118789.38,70.99918,0.0,118705.15297479369,118878.03820896005,-172.8852341663587,-195.9429308144497,23.057696648090996,201.462056088571,1,118285.72485977858,119158.91,118565.69,119870.2,118565.69,120794.05,118565.69,-0.0031011529058129084,0.0018866334771889097,-0.009016586274153146,0.0018866334771889097,-0.016595767755117063,0.0018866334771889097,118984.01357393734,35.80488567042236,35.60067516312575,0.0012929065562533783,1,0.0014174139006051436,1,0.014523145843703289,1,0.017124426442835183,0,119511.52267262309,120078.83541921359,-16.00206040463671,-6.883199104690094,0.9939575477203044,0.9892615928967674,0,0,0.0060791854677841204,0.010854972213960404
281197,2025-08-12 00:10:00+02:00,118455.83,118581.23,118455.82,118576.67,27.8448,1.0,118521.76470207241,118536.74605027479,-14.981348202374647,-16.72708829623918,1.7457400938645335,201.08925695420726,1,118073.94685761449,118754.8,118050.11,119172.63,118050.11,120794.05,118050.11,-0.0014999814744330725,0.004460478689939363,-0.005000812686604352,0.004460478689939363,-0.018356698860581333,0.004460478689939363,118846.93277094803,43.2241803919976,42.0198010096164,0.001216226637632882,1,0.0015079957932418368,1,0.0076767871190185355,1,0.015349478105600339,0,119069.81116136455,119823.50372404206,-20.33638152908014,-10.178663945168521,0.9958583862983016,0.9895944144070968,0,0,0.00415883800215124,0.010515000328834213
281382,2025-08-12 15:35:00+02:00,119516.0,119712.6,119356.37,119356.37,231.20223,0.0,119345.41780131172,119165.623613505,179.7941878067213,185.44365438450086,-5.649466577779549,211.63388292948466,-1,119885.4547073237,119712.6,118806.69,119712.6,118285.0,119712.6,118207.47,-0.0029757101591646198,0.004626675484351875,-0.0029757101591646198,0.009057530540643321,-0.0029757101591646198,0.009719351915746053,118857.23463292576,66.06289393092666,64.70835015902449,0.0019402995502438326,1,0.0013124985634647552,1,0.006286870625815455,0,0.012610386860793478,0,118811.6633768512,118959.157341286,-2.5482935551234656,-4.058572698168623,1.0045846224829045,1.0033390675219263,1,1,0.004563699642916409,0.0033279552546210457
281407,2025-08-12 17:40:00+02:00,119778.86,119784.31,119646.46,119675.2,42.43077,0.0,119787.18405249795,119668.38775804412,118.79629445383034,136.1271652706807,-17.330870816850364,205.7107970109901,-1,120189.47699252747,119953.37,119386.0,119953.37,118764.36,119953.37,118207.47,-0.0023189844520416416,0.0024223945856297817,-0.0023189844520416416,0.007669304158250813,-0.0023189844520416416,0.012416558784313681,119376.20123338475,60.41677533919649,61.17124994199663,0.0015594529088240575,1,0.0008835887768422282,0,0.010662545934715384,1,0.013940816476596616,0,119167.87115249327,119036.91772216099,11.680069934759793,1.147503994523835,1.0042572619834547,1.0053620531348837,1,1,0.004239214536568343,0.005333454866497077
281422,2025-08-12 18:55:00+02:00,119607.23,119688.01,119596.0,119647.7,28.07137,0.0,119664.73890244741,119806.61768463462,-141.87878218721016,-146.05093219991878,4.172150012708613,181.68375861633848,1,119193.49060345915,119954.08,119525.0,120192.1,119457.17,120192.1,118207.47,-0.002554144052457446,0.0010265634804433976,-0.0045294158268306215,0.001594964956896257,-0.0045294158268306215,0.01218391697242142,119910.32008649486,48.10360272116577,51.93023924216617,0.0004002536074941689,0,0.0007639648530402627,0,0.003211680643704362,0,0.013041704938749375,0,119426.55995785777,119136.93478240143,16.57137590628781,4.168151898363716,1.0018516822574497,1.0042872113382089,1,1,0.0018482598674460897,0.004268909620482227
281435,2025-08-12 20:00:00+02:00,119270.0,119539.99,119269.99,119503.78,54.77255,0.0,119395.03296877176,119559.27908541946,-164.24611664770055,-187.382589607378,23.136472959677462,183.55659481614026,1,119044.88851295965,119576.13,119172.62,119954.08,119172.62,120192.1,118207.47,-0.0006050538681926386,0.0027788262102486586,-0.003753936506369795,0.0027788262102486586,-0.005726832295966266,0.010966396624511104,119786.27457830758,48.36312911958089,48.24024707212893,0.0016353767936663345,1,0.001237257625664568,0,0.004000837789093659,0,0.010832879093866378,0,119468.64519832016,119186.95617060778,16.24315409918301,5.623201428883932,1.0002940922417052,1.002658208914562,1,1,0.0002940057768870893,0.0026511615732340735
281580,2025-08-13 08:05:00+02:00,118955.99,119243.72,118955.99,119207.33,41.72606,1.0,119097.86271922413,119207.13195328607,-109.26923406193964,-117.56146028315398,8.292226221214335,144.19929282738642,1,118846.83176793154,119450.1,118920.92,119686.8,118920.92,120299.99,118920.92,-0.0020323967916310165,0.0024084072003479583,-0.004006039095372264,0.0024084072003479583,-0.00908279377246834,0.0024084072003479583,119517.6668824284,45.54945980134838,44.31157952948321,0.0015417000654188724,1,0.0011065030745131474,0,0.0004238713617917833,0,0.007543663632093721,1,119439.60312320529,119521.37352930411,-4.27813166160263,-0.7492997220995332,0.9980553089835229,0.9973724906263137,0,0,0.001948480208434248,0.002634431366796893
281625,2025-08-13 11:50:00+02:00,120031.99,120100.0,120021.1,120047.63,70.96803,1.0,120063.88202002461,120068.94635021362,-5.064330189008615,-5.909546360754021,0.8452161717454061,114.44125099796075,1,119761.5268725051,120100.0,119771.88,120169.76,119678.67,120169.76,118920.92,-0.0004360532889258563,0.002302293326279925,-0.001016312256927118,0.0030829219609476476,-0.001016312256927118,0.009474447389071716,119771.88,60.375881215133106,61.445814395333244,0.00026105194823645896,0,0.0007604063312354797,0,0.008600028800909376,1,0.010110736880019951,0,119724.535188908,119576.33985984288,5.622964090053746,0.828557816480474,1.002698651622094,1.0039413327143942,1,1,0.0026913885021470217,0.003925859595538279
281642,2025-08-13 13:15:00+02:00,120634.74,120672.65,120432.21,120509.09,105.29068,0.0,120614.58533930659,120591.39565082935,23.18968847724318,37.04401457976585,-13.85432610252267,116.98321055796056,-1,120801.5480263949,120700.0,120391.66,120700.0,119886.25,120700.0,118920.92,-0.0015816901408450994,0.0009753997909821412,-0.0015816901408450994,0.005195258004983862,-0.0015816901408450994,0.01335484118353607,120700.0,60.56656945068425,64.34978894659956,0.0007387142078430025,0,0.0005322534145956074,0,0.009678102873327044,1,0.011700279207153629,0,120079.19918745689,119708.99363895338,15.091731607709612,4.552123424135279,1.00358006062209,1.0066836779487074,1,1,0.0035672895093897435,0.006639302985746663
281678,2025-08-13 16:15:00+02:00,122070.75,122155.76,121558.08,121925.19,473.59129,1.0,121958.28504315048,121522.76986892415,435.51517422632605,444.32395889332514,-8.808784666999088,297.61832771990055,-1,122669.23581929975,122200.0,120294.04,122200.0,120106.02,122200.0,118955.99,-0.0022488543371521905,0.013559690904054837,-0.0022488543371521905,0.015146368183709678,-0.0022488543371521905,0.024960491691086738,120800.39306564096,70.75883425537464,70.27097129535235,0.0016732232856424307,1,0.0029915114592477935,1,0.012650785481072901,1,0.017174301717307112,0,120738.13233316447,120045.34817181958,14.873904621715019,8.047605393989262,1.0098316716011473,1.0156594308468314,1,1,0.009735950928889552,0.015417993838520315
281692,2025-08-13 17:25:00+02:00,120580.4,120700.03,120548.0,120571.61,51.4874,1.0,120702.89688914298,121098.01653708058,-395.119647937594,-397.9973667510242,2.8777188134301923,327.99370509801025,1,119751.62573725497,121240.84,120309.73,122200.0,120294.04,122200.0,119290.01,-0.005519839684383546,0.002176715050395381,-0.013325613747954169,0.002307429362252752,-0.013325613747954169,0.010743565198795824,121574.23304087982,36.58303046404892,41.188716566696186,0.002676602628288665,1,0.002117111536224986,1,0.0007906882924597625,0,0.017367106568453354,0,120881.26941281291,120185.72778456187,18.172818180477147,9.965686453869878,0.9974383176623054,1.0032107158025438,0,1,0.002568261407580999,0.0032004400989431438
281747,2025-08-13 22:00:00+02:00,122744.22,122821.28,122464.34,122464.34,109.92588,0.0,122625.33863246876,122450.97615338104,174.36247908772202,208.95544122192743,-34.59296213420541,212.06784685501606,-1,122994.50961713753,122839.47,122220.48,122839.47,121429.36,122839.47,120106.02,-0.003053823009819276,0.0019952466231518695,-0.003053823009819276,0.008523309354508629,-0.003053823009819276,0.019635318862451626,122167.48412395181,59.09478110584886,60.143904662447135,0.002021343843528165,1,0.0015775334337082144,1,0.010129642732298105,1,0.01338732564924615,0,121826.46889565165,120859.3083208065,16.415110955742772,12.186886404992295,1.005235899145158,1.0132801660169453,1,1,0.005208627297941172,0.013106114638706168
281770,2025-08-13 23:55:00+02:00,122536.88,122638.82,122464.18,122561.16,64.10503,1.0,122576.93344484511,122779.51911870454,-202.58567385943024,-212.21291519670896,9.627241337278718,185.87151928749742,1,122096.48120178127,122830.0,122298.2,123000.0,122298.2,123000.0,120106.02,-0.002188716111699068,0.0021501542949937647,-0.003567804878048752,0.0021501542949937647,-0.003567804878048752,0.020441439987770798,122826.30315727391,45.47697334441532,49.423594937503054,0.0006972449852318142,0,0.0009457669271324743,0,0.006057300725214709,0,0.012815152859192908,0,122355.30736539094,121241.748662825,23.94494572831757,15.55961447819301,1.0016824168811438,1.0108824835646697,1,1,0.0016795911087090372,0.010765330037468632
281782,2025-08-14 00:55:00+02:00,123301.85,123301.85,122903.85,122954.03,137.12726,0.0,123240.78318963395,123182.97997041345,57.80321922049916,89.53940685280098,-31.73618763230182,214.78520757207113,-1,123490.99301893018,123637.68,122855.22,123637.68,122298.2,123637.68,120309.73,-0.005529463186303676,0.0008042800297781215,-0.005529463186303676,0.0053625482631796855,-0.005529463186303676,0.021979103435773674,123637.68,47.80384728736865,51.85758271513466,0.0015616170647114078,1,0.0017129447327040082,1,0.010809262145755616,1,0.017188619193693685,0,122635.85397858618,121449.20097852062,24.422003959842606,16.663058395094488,1.0025944779694638,1.012390604543751,1,1,0.0025877640725872867,0.012238956474052794
281793,2025-08-14 01:50:00+02:00,123525.88,123554.03,123363.68,123373.61,32.0584,0.0,123475.40532453851,123440.4359889676,34.96933557091688,44.281094249264704,-9.311758678347822,188.877950784387,-1,123845.80487696097,123667.79,123129.99,123667.79,122842.8,123667.79,120711.45,-0.0023787924082737553,0.0019785594070136393,-0.0023787924082737553,0.004321050969206154,-0.0023787924082737553,0.02205391452095061,122948.77578352,56.050808653793915,57.56292176496181,0.0009224857412635889,0,0.0012953784969239235,0,0.005332498473547886,0,0.011101158505453448,0,122878.91891863135,121642.46220214307,21.642454230644894,16.667859568297533,1.0040258417450452,1.0142314432519473,1,1,0.004009699330097056,0.014031751181285293
281803,2025-08-14 02:40:00+02:00,124046.28,124117.81,123666.01,123737.25,81.33314,1.0,124018.10128823877,123932.3802719879,85.72101625087089,130.53392408908036,-44.81290783820947,265.6939174473051,-1,124401.48479361826,124474.0,123659.75,124474.0,122907.05,124474.0,121259.19,-0.005918906759644584,0.000626719688500098,-0.005918906759644584,0.006754697960776026,-0.005918906759644584,0.02043605932053478,123647.66310539136,51.72556752371106,55.385901905174265,0.0009930775921102297,0,0.0017523446977978504,1,0.007572678718450465,1,0.017584033910564546,0,123199.69900579508,121851.36672409039,21.763352499508713,17.146105128436872,1.0043632492493317,1.0154769152501986,1,1,0.004344294011746057,0.015241031103484287
281872,2025-08-14 08:25:00+02:00,121447.91,121633.7,121447.91,121583.0,111.68645,0.0,121524.98867471621,121860.32234296681,-335.3336682506051,-354.5045137673722,19.170845516767088,191.32002815660536,1,121104.69992960848,122246.64,121313.86,123203.35,121313.86,124474.0,121313.86,-0.005428697263172218,0.0022185428771287915,-0.013151833939580424,0.0022185428771287915,-0.023225733888201552,0.0022185428771287915,121853.83074943999,20.541861542833605,21.73228303013178,0.0015102485612746939,1,0.0010397814316645984,0,0.014057723801063182,1,0.020859166166322555,0,122789.10455516427,122465.06585687347,-9.540808650777205,7.146395999385472,0.9901774301593476,0.9927974083817148,0,0,0.009920009830027839,0.007254845306280198
281929,2025-08-14 13:10:00+02:00,120865.73,120968.0,120812.0,120829.99,91.91369,0.0,120875.31230756939,121057.68213629082,-182.36982872143562,-184.71913239500248,2.349303673566851,166.05187136494146,1,120414.86032158765,121431.0,120757.01,121813.45,120757.01,123849.98,120757.01,-0.004949395129744421,0.0006043541488813816,-0.008073492705444201,0.0006043541488813816,-0.024384259085063968,0.0006043541488813816,121464.552291284,20.290435556483033,25.884328212571432,0.0002324688974767995,0,0.001122039165347751,0,0.006965949933755211,1,0.010682612818225001,0,121611.65504495925,122084.49852955628,-15.598561351745898,-6.055172688969386,0.9935724495759041,0.9897242602896669,0,0,0.0064691310903794794,0.010382426825958314
281952,2025-08-14 15:05:00+02:00,118215.84,118981.25,118060.0,118935.28,343.63144,0.0,118731.8638069085,119261.02672608773,-529.1629191792308,-552.9946794390526,23.83176025982175,537.4365195620715,1,117591.68870109483,119770.03,117632.0,121183.06,117632.0,123123.6,117632.0,-0.006969606670383234,0.011079298150163211,-0.01854863212729567,0.011079298150163211,-0.034017198977287916,0.011079298150163211,120495.32799470797,37.85332538256697,36.196570792125186,0.005925814028060097,1,0.0067117017216127796,1,0.02289325280769139,1,0.036043132029453355,0,120650.47886754228,121691.50797131057,-25.10785428468079,-10.854931934982245,0.985783737589427,0.9773506958927621,0,0,0.014421279098533895,0.023174183230666015
281991,2025-08-14 18:20:00+02:00,117720.01,117901.86,117675.04,117790.97,77.53007,0.0,117763.53778120801,117801.17801068268,-37.64022947466583,-48.1386672147592,10.498437740093372,298.64338706875304,1,117044.36153232811,118298.79,117521.0,119361.45,117521.0,122045.9,117521.0,-0.004292689722354662,0.0022972064567183836,-0.013157346865340492,0.0022972064567183836,-0.03486335878550605,0.0022972064567183836,118321.3801702123,35.66762974920568,37.533775474151895,0.0015087420686847115,1,0.0012263380791239927,0,0.026297198860564586,1,0.031089479949099642,0,118800.04142975066,120623.38562820664,-50.84062054689735,-27.179939077738638,0.9915061357083166,0.9765185199084289,0,0,0.008566628067929688,0.024046118545476277
